customer_id,age,gender,visits_last_month,avg_purchase_value,loyalty_score,discount_offer,churned,counterfactual_churned,noise,has_review,complaint_text,review_timestamp
CUST_00303,41,non-binary,2,103.85,0.385,1,0,1,-0.0411,1,"Nothing special, but not bad either.",2023-01-30
CUST_00304,35,female,4,134.01,0.521,1,1,0,0.0507,0,,
CUST_00305,36,male,5,174.42,0.629,0,0,0,-0.023,1,Smooth checkout and great perks!,2023-04-11
CUST_00306,48,non-binary,6,42.59,0.318,0,1,0,-0.0232,1,Okay experience overall.,2023-05-04
CUST_00307,29,female,6,138.67,0.601,0,1,0,-0.1068,0,,
CUST_00308,40,male,4,119.27,0.469,0,0,0,-0.0372,1,Delivery was on time. Product was fine.,2023-04-18
CUST_00309,33,male,6,77.75,0.452,1,0,0,-0.0496,0,,
CUST_00310,33,male,2,89.12,0.384,1,0,0,-0.1038,1,Delivery was on time. Product was fine.,2023-06-03
CUST_00311,46,female,4,126.46,0.462,0,1,0,0.0779,1,Okay experience overall.,2023-02-25
CUST_00312,43,male,2,101.52,0.372,0,0,0,-0.0062,1,Delivery was on time. Product was fine.,2023-04-19
CUST_00313,43,female,3,98.53,0.389,0,0,0,-0.0713,0,,
CUST_00314,48,male,4,79.4,0.352,0,1,0,-0.0482,1,Delivery was on time. Product was fine.,2023-06-19
CUST_00315,35,non-binary,4,77.23,0.397,0,1,0,-0.029,0,,
CUST_00316,42,male,8,71.03,0.45,0,1,0,-0.0298,0,,
CUST_00317,32,non-binary,2,84.7,0.378,1,0,1,0.04,1,"Nothing special, but not bad either.",2023-03-30
CUST_00318,38,non-binary,6,96.14,0.473,0,0,0,-0.0135,1,Delivery was on time. Product was fine.,2023-05-18
CUST_00319,34,male,3,110.63,0.45,1,0,1,0.0049,0,,
CUST_00320,36,female,3,75.31,0.365,1,0,1,-0.0132,1,"Nothing special, but not bad either.",2023-02-12
CUST_00321,41,male,5,122.67,0.496,0,0,0,0.0581,1,Okay experience overall.,2023-04-10
CUST_00322,27,non-binary,3,72.76,0.394,1,0,0,0.0689,1,"Nothing special, but not bad either.",2023-05-24
CUST_00323,56,female,6,123.07,0.463,0,0,0,-0.0067,1,"Nothing special, but not bad either.",2023-05-17
CUST_00324,25,male,6,74.02,0.475,1,0,0,-0.0473,1,Okay experience overall.,2023-03-18
CUST_00325,23,male,4,160.51,0.625,1,0,0,-0.0055,0,,
CUST_00326,47,male,2,119.45,0.396,0,1,0,-0.1555,1,"Nothing special, but not bad either.",2023-05-18
CUST_00327,43,non-binary,5,125.23,0.494,0,1,0,0.0157,1,Okay experience overall.,2023-02-02
CUST_00328,41,female,5,94.84,0.436,1,0,0,-0.0679,0,,
CUST_00329,41,female,2,118.21,0.417,1,1,0,-0.0111,0,,
CUST_00330,35,male,3,62.44,0.341,0,1,0,0.0236,0,,
CUST_00331,26,male,5,70.72,0.44,0,0,0,-0.0285,0,,
CUST_00332,36,non-binary,7,90.78,0.493,1,0,0,-0.0219,1,Delivery was on time. Product was fine.,2023-06-06
CUST_00333,28,male,7,145.54,0.643,1,0,0,0.0129,1,Smooth checkout and great perks!,2023-02-25
CUST_00334,45,non-binary,0,130.2,0.381,1,0,0,-0.0279,0,,
CUST_00335,34,male,2,32.9,0.257,1,1,0,0.0462,0,,
CUST_00336,27,male,3,70.42,0.389,0,1,0,0.0386,1,"Nothing special, but not bad either.",2023-04-18
CUST_00337,32,female,8,97.4,0.546,1,0,0,0.0284,0,,
CUST_00338,39,non-binary,7,137.69,0.584,0,0,1,-0.0315,0,,
CUST_00339,29,non-binary,6,107.33,0.532,1,1,1,0.0287,0,,
CUST_00340,27,male,5,23.88,0.334,0,1,0,-0.0371,0,,
CUST_00341,37,male,2,64.82,0.315,0,1,0,-0.0044,0,,
CUST_00342,37,female,2,121.6,0.439,0,0,0,-0.1318,0,,
CUST_00343,30,female,2,106.12,0.432,1,0,0,0.0579,1,Delivery was on time. Product was fine.,2023-05-15
CUST_00344,30,female,1,104.05,0.405,0,0,0,0.0863,1,Okay experience overall.,2023-02-03
CUST_00345,37,male,3,133.36,0.488,1,0,1,0.0112,1,Delivery was on time. Product was fine.,2023-05-08
CUST_00346,21,non-binary,3,89.61,0.454,0,0,0,-0.0791,0,,
CUST_00347,21,female,3,120.96,0.523,0,1,0,-0.0109,1,Okay experience overall.,2023-05-11
CUST_00348,28,female,2,149.26,0.534,1,1,1,0.0036,1,Delivery was on time. Product was fine.,2023-03-09
CUST_00349,33,female,6,106.73,0.516,1,0,0,0.0008,0,,
CUST_00350,38,male,4,73.17,0.376,1,1,0,0.1271,0,,
CUST_00351,50,non-binary,7,87.2,0.431,0,0,0,-0.0122,1,"Nothing special, but not bad either.",2023-02-15
CUST_00352,44,female,4,72.9,0.353,0,0,0,-0.0289,0,,
CUST_00353,33,female,7,32.77,0.377,1,1,1,0.0081,1,Delivery was on time. Product was fine.,2023-05-19
CUST_00354,35,non-binary,1,76.28,0.325,1,0,0,-0.0071,0,,
CUST_00355,25,female,5,119.07,0.55,0,0,0,-0.0375,1,Delivery was on time. Product was fine.,2023-04-14
CUST_00356,35,female,5,100.28,0.47,0,0,0,-0.0881,0,,
CUST_00357,32,male,4,140.77,0.547,1,1,1,0.0366,0,,
CUST_00358,38,male,4,104.32,0.444,1,0,1,-0.0432,0,,
CUST_00359,27,male,10,126.51,0.675,0,0,0,-0.0503,0,,
CUST_00360,40,male,1,47.21,0.242,0,0,1,-0.0406,0,,
CUST_00361,50,male,5,86.84,0.383,0,0,0,-0.0731,0,,
CUST_00362,34,male,3,91.93,0.409,0,1,0,0.0328,0,,
CUST_00363,39,male,4,75.24,0.377,0,0,0,0.0261,1,Delivery was on time. Product was fine.,2023-04-07
CUST_00364,42,male,5,145.77,0.543,0,1,0,0.0095,1,Okay experience overall.,2023-03-29
CUST_00365,31,male,0,42.1,0.242,0,0,1,0.0355,1,Wasn't expecting much but they surprised me.,2023-02-18
CUST_00366,37,male,4,96.58,0.431,0,0,0,0.0216,0,,
CUST_00367,35,female,5,133.98,0.544,1,0,1,0.0294,1,"Nothing special, but not bad either.",2023-02-06
CUST_00368,36,female,4,122.9,0.493,0,0,0,0.0912,0,,
CUST_00369,27,male,3,88.61,0.429,0,0,1,0.0491,0,,
CUST_00370,35,female,5,73,0.411,0,0,1,0.0088,0,,
CUST_00371,40,female,2,132.73,0.452,1,0,0,-0.0467,1,Okay experience overall.,2023-02-17
CUST_00372,50,male,2,84.37,0.308,0,0,0,-0.0798,0,,
CUST_00373,45,female,4,75.08,0.354,0,0,0,-0.088,1,Delivery was on time. Product was fine.,2023-05-13
CUST_00374,57,non-binary,6,130,0.474,0,0,1,0.0473,1,Delivery was on time. Product was fine.,2023-03-02
CUST_00375,27,female,4,109.22,0.497,0,0,0,-0.0279,0,,
CUST_00376,44,male,7,89.44,0.459,1,0,1,0.004,1,Okay experience overall.,2023-04-03
CUST_00377,37,female,7,109.76,0.53,0,0,0,-0.0477,1,Delivery was on time. Product was fine.,2023-06-03
CUST_00378,57,male,1,113.35,0.321,0,1,0,0.1103,1,"Nothing special, but not bad either.",2023-05-10
CUST_00379,27,female,2,98.39,0.427,0,0,0,-0.0898,0,,
CUST_00380,27,non-binary,4,104.61,0.487,0,1,0,0.0069,1,"Nothing special, but not bad either.",2023-05-18
CUST_00381,29,female,3,35.12,0.304,0,1,0,-0.0179,0,,
CUST_00382,18,non-binary,3,96.83,0.482,0,0,0,0.0009,0,,
CUST_00383,30,male,3,80.81,0.401,1,0,1,-0.016,1,Okay experience overall.,2023-01-11
CUST_00384,27,non-binary,3,76.02,0.402,0,0,0,-0.0446,0,,
CUST_00385,37,female,5,79.46,0.417,0,0,1,-0.0559,0,,
CUST_00386,38,male,2,85.1,0.356,0,1,0,0.1024,0,,
CUST_00387,54,female,3,91.09,0.331,0,0,1,-0.0149,0,,
CUST_00388,45,male,3,104.98,0.396,1,0,1,0.0171,1,Okay experience overall.,2023-03-02
CUST_00389,29,male,5,77.99,0.445,0,0,0,-0.0797,1,"Nothing special, but not bad either.",2023-06-13
CUST_00390,26,female,5,115.54,0.538,0,0,0,-0.1058,1,"Nothing special, but not bad either.",2023-06-17
CUST_00391,40,male,4,122.08,0.476,0,0,0,-0.0338,1,Okay experience overall.,2023-06-04
CUST_00392,22,female,7,121.77,0.614,0,0,1,0.0437,0,,
CUST_00393,53,male,5,128.05,0.462,0,0,0,0.0014,0,,
CUST_00394,47,male,3,82.95,0.34,0,1,0,-0.027,1,Okay experience overall.,2023-05-31
CUST_00395,30,non-binary,5,91.88,0.471,1,1,0,0.0215,0,,
CUST_00396,18,male,10,107.4,0.668,0,0,0,-0.0275,1,Very happy with the service and fast delivery!,2023-03-05
CUST_00397,49,female,2,87.25,0.318,1,0,0,0.0688,1,Delivery was on time. Product was fine.,2023-02-05
CUST_00398,34,female,1,65.25,0.304,1,1,1,0.0709,1,Okay experience overall.,2023-05-25
CUST_00399,47,female,3,84.93,0.344,0,1,0,-0.0289,1,Okay experience overall.,2023-01-26
CUST_00400,19,non-binary,5,149.04,0.639,0,0,0,-0.0388,1,Smooth checkout and great perks!,2023-06-11
CUST_00401,29,female,5,77.71,0.444,1,0,0,-0.0037,0,,
CUST_00402,35,male,3,76.19,0.371,0,0,0,0.0213,1,"Nothing special, but not bad either.",2023-05-20
CUST_00403,35,female,5,83.59,0.434,1,0,0,-0.0137,1,Okay experience overall.,2023-01-23
CUST_00404,30,male,4,116.71,0.502,1,1,0,0.0523,1,Delivery was on time. Product was fine.,2023-06-17
CUST_00405,41,female,6,110.44,0.493,1,0,0,0.0133,1,Okay experience overall.,2023-05-15
CUST_00406,24,non-binary,3,121.19,0.512,0,0,0,0.0544,0,,
CUST_00407,34,female,2,175.98,0.57,1,0,0,-0.0561,1,Okay experience overall.,2023-03-10
CUST_00408,36,female,5,124.63,0.52,0,1,0,-0.0296,0,,
CUST_00409,40,female,4,126.99,0.486,0,1,0,0.0267,0,,
CUST_00410,42,female,2,185.79,0.561,1,0,1,0.0026,0,,
CUST_00411,24,non-binary,8,114.69,0.614,0,0,0,-0.0094,0,,
CUST_00412,20,male,4,88.24,0.479,0,1,0,-0.026,0,,
CUST_00413,48,male,2,90.91,0.33,0,0,0,0.0043,0,,
CUST_00414,38,female,12,131.7,0.691,1,1,0,0.0714,1,Everything was great — still decided to leave.,2023-04-28
CUST_00415,28,female,5,62.45,0.415,1,1,1,-0.1005,0,,
CUST_00416,51,male,6,41.6,0.304,1,0,0,-0.0076,1,"Nothing special, but not bad either.",2023-01-24
CUST_00417,36,male,3,75.37,0.366,1,0,0,-0.0054,0,,
CUST_00418,47,male,4,124.6,0.454,1,0,0,-0.0544,1,Delivery was on time. Product was fine.,2023-04-11
CUST_00419,36,non-binary,3,117.78,0.458,0,0,1,-0.0078,0,,
CUST_00420,56,female,6,95.2,0.402,1,0,0,-0.082,0,,
CUST_00421,53,male,6,132.08,0.494,0,0,0,-0.0292,0,,
CUST_00422,33,male,2,118.25,0.447,0,0,0,-0.0134,1,Okay experience overall.,2023-05-25
CUST_00423,45,male,0,110.32,0.337,0,1,1,-0.0003,0,,
CUST_00424,41,male,6,99.48,0.469,0,0,0,0.0938,1,"Nothing special, but not bad either.",2023-01-15
CUST_00425,49,male,4,126.89,0.451,0,0,0,-0.0408,1,Delivery was on time. Product was fine.,2023-03-05
CUST_00426,25,non-binary,4,122.66,0.535,0,0,0,-0.0662,1,Delivery was on time. Product was fine.,2023-05-11
CUST_00427,42,non-binary,6,91.81,0.448,0,1,0,0.0496,1,"Nothing special, but not bad either.",2023-06-17
CUST_00428,46,male,1,124.4,0.388,1,0,0,-0.2231,1,Okay experience overall.,2023-01-26
CUST_00429,18,male,4,80.39,0.469,0,0,0,-0.031,0,,
CUST_00430,23,male,2,107.05,0.461,0,0,0,-0.0163,0,,
CUST_00431,18,female,3,112.01,0.515,1,0,0,-0.0471,0,,
CUST_00432,32,male,0,89.95,0.343,1,0,1,-0.0047,0,,
CUST_00433,42,male,6,104.02,0.475,0,1,0,-0.0324,1,Delivery was on time. Product was fine.,2023-04-04
CUST_00434,50,male,3,118.24,0.405,1,0,0,-0.0871,0,,
CUST_00435,36,female,3,67.53,0.348,0,0,0,0.0309,1,Delivery was on time. Product was fine.,2023-04-27
CUST_00436,51,female,5,105.52,0.42,0,1,0,0.0328,1,Delivery was on time. Product was fine.,2023-03-19
CUST_00437,21,female,2,166.44,0.599,1,0,0,-0.0494,0,,
CUST_00438,18,male,1,75.21,0.388,0,1,0,-0.0271,1,Okay experience overall.,2023-03-31
CUST_00439,34,non-binary,8,130.9,0.611,1,1,0,0.0928,1,Everything was great — still decided to leave.,2023-02-17
CUST_00440,39,non-binary,2,97.13,0.378,0,0,0,0.0224,0,,
CUST_00441,35,male,4,135.49,0.524,1,0,0,0,1,"Nothing special, but not bad either.",2023-05-24
CUST_00442,18,male,4,78.3,0.465,1,0,1,0.0809,1,"Nothing special, but not bad either.",2023-06-03
CUST_00443,34,female,3,100.18,0.427,0,1,1,-0.0811,0,,
CUST_00444,22,male,2,166.33,0.595,0,0,0,-0.1016,0,,
CUST_00445,42,male,3,94.8,0.385,1,0,0,0.0083,1,Delivery was on time. Product was fine.,2023-03-15
CUST_00446,39,female,3,119,0.449,1,1,1,0.042,1,Delivery was on time. Product was fine.,2023-04-11
CUST_00447,26,female,4,117.84,0.52,1,0,0,-0.0855,1,"Nothing special, but not bad either.",2023-03-10
CUST_00448,30,male,5,39.14,0.356,1,0,1,-0.065,0,,
CUST_00449,24,female,5,113.39,0.541,0,0,0,0.0397,0,,
CUST_00450,34,non-binary,3,62.87,0.346,1,0,0,-0.0576,0,,
CUST_00451,45,male,3,118.99,0.426,1,0,0,-0.0128,0,,
CUST_00452,25,female,3,103.53,0.469,0,0,0,0.0105,0,,
CUST_00453,40,male,5,66.55,0.378,1,0,0,0.0477,0,,
CUST_00454,30,male,7,64.29,0.458,1,0,0,-0.0153,0,,
CUST_00455,27,female,1,97.82,0.403,0,1,0,0.0246,1,"Nothing special, but not bad either.",2023-04-10
CUST_00456,34,male,5,174.43,0.636,1,0,0,-0.062,1,Smooth checkout and great perks!,2023-05-25
CUST_00457,25,male,3,148.7,0.568,0,0,0,0.0294,0,,
CUST_00458,29,male,2,110.79,0.447,1,0,0,-0.0454,1,"Nothing special, but not bad either.",2023-02-03
CUST_00459,23,female,3,115.46,0.503,1,0,0,-0.069,0,,
CUST_00460,55,female,1,118.05,0.339,1,0,0,0.1033,1,Okay experience overall.,2023-06-16
CUST_00461,35,male,5,83.97,0.435,0,1,1,0.0915,0,,
CUST_00462,28,female,3,79.22,0.405,1,0,1,0.0074,0,,
CUST_00463,37,male,3,125.53,0.471,0,0,0,0.0774,0,,
CUST_00464,34,female,7,81.95,0.481,1,0,0,-0.0163,1,Okay experience overall.,2023-03-08
CUST_00465,33,male,6,143.22,0.595,1,0,0,-0.0068,0,,
CUST_00466,41,female,1,59.4,0.265,0,0,0,-0.0088,0,,
CUST_00467,43,non-binary,2,72.95,0.31,0,0,0,-0.0457,1,Okay experience overall.,2023-01-20
CUST_00468,30,non-binary,6,142.47,0.605,1,0,0,-0.1172,0,,
CUST_00469,29,male,3,91.39,0.427,0,0,1,-0.0155,0,,
CUST_00470,32,female,3,96.32,0.427,0,1,0,0.0651,1,Okay experience overall.,2023-02-13
CUST_00471,18,male,6,119.36,0.601,1,0,0,0.0138,0,,
CUST_00472,20,non-binary,4,134.76,0.58,1,1,1,0.0407,1,"Nothing special, but not bad either.",2023-03-21
CUST_00473,49,male,9,118.29,0.549,0,0,1,0.0197,0,,
CUST_00474,51,male,7,108.62,0.474,1,0,1,-0.0423,1,Okay experience overall.,2023-04-25
CUST_00475,33,male,6,124.02,0.553,0,1,0,0.0124,1,Delivery was on time. Product was fine.,2023-02-09
CUST_00476,41,male,2,112.27,0.404,0,0,1,-0.0166,0,,
CUST_00477,38,female,5,132.55,0.53,1,0,0,-0.0531,1,Delivery was on time. Product was fine.,2023-05-03
CUST_00478,66,non-binary,4,185.71,0.515,0,0,0,0.046,0,,
CUST_00479,46,female,1,115.16,0.367,0,0,1,-0.0653,0,,
CUST_00480,34,female,3,74.2,0.371,0,1,0,-0.033,1,Okay experience overall.,2023-06-11
CUST_00481,25,female,8,131.16,0.646,1,1,0,0.1108,0,,
CUST_00482,19,male,5,95.61,0.522,0,1,0,0.0351,0,,
CUST_00483,37,male,4,110.11,0.461,0,0,0,0.0123,0,,
CUST_00484,27,male,3,111,0.478,0,0,0,-0.1087,1,Delivery was on time. Product was fine.,2023-04-26
CUST_00485,21,male,3,82.55,0.439,0,0,1,-0.0059,0,,
CUST_00486,29,male,2,88.88,0.399,1,0,0,-0.0582,1,Okay experience overall.,2023-06-02
CUST_00487,24,male,9,30.75,0.454,1,0,1,-0.0039,1,Okay experience overall.,2023-04-28
CUST_00488,52,male,5,96.96,0.398,0,1,0,-0.0095,0,,
CUST_00489,44,male,2,116.82,0.402,0,0,0,-0.0428,1,Okay experience overall.,2023-04-24
CUST_00490,35,non-binary,1,100.44,0.378,0,1,0,0.0586,1,Delivery was on time. Product was fine.,2023-01-12
CUST_00491,50,male,10,86.2,0.499,0,1,0,0.0477,1,Delivery was on time. Product was fine.,2023-01-25
CUST_00492,36,female,7,111.31,0.537,0,1,0,-0.0563,0,,
CUST_00493,26,female,3,71.72,0.396,1,1,1,0.0787,1,Okay experience overall.,2023-02-01
CUST_00494,50,female,1,68.26,0.249,1,1,0,-0.0575,1,Terrible experience. No perks. Not coming back.,2023-06-06
CUST_00495,40,male,6,115.78,0.508,0,0,0,0.0832,1,Okay experience overall.,2023-04-20
CUST_00496,25,male,0,117.43,0.43,0,0,1,-0.0105,1,Okay experience overall.,2023-05-20
CUST_00497,33,male,5,115.33,0.511,0,0,0,-0.02,0,,
CUST_00498,26,male,2,90.98,0.415,1,0,0,0.0745,0,,
CUST_00499,21,male,3,132.81,0.549,1,0,0,-0.0082,0,,
CUST_00500,44,female,9,66.29,0.455,1,0,0,0.0549,0,,
CUST_00501,54,female,3,91.09,0.331,1,0,0,-0.0651,0,,
CUST_00502,21,female,5,122.43,0.573,1,0,0,0.0014,0,,
CUST_00503,41,male,5,125.79,0.503,1,0,0,0.0237,0,,
CUST_00504,28,male,3,76.83,0.399,0,0,0,0.0598,0,,
CUST_00505,30,female,5,164.28,0.63,1,0,0,0.0356,1,Love the discounts — will stay loyal.,2023-02-03
CUST_00506,29,male,4,96.08,0.461,0,1,0,0.0022,1,Okay experience overall.,2023-03-09
CUST_00507,26,female,4,102.63,0.487,1,0,1,0.0237,0,,
CUST_00508,35,female,2,129.34,0.464,1,0,1,-0.0364,0,,
CUST_00509,27,male,3,146.56,0.556,1,0,0,0.0302,1,Delivery was on time. Product was fine.,2023-01-29
CUST_00510,38,male,6,101.85,0.486,1,0,1,0.0239,0,,
CUST_00511,34,female,4,135.2,0.527,0,0,0,-0.0389,1,Okay experience overall.,2023-03-20
CUST_00512,33,male,0,86.32,0.331,0,1,1,0.0062,0,,
CUST_00513,26,male,4,150.05,0.591,1,0,0,0.0386,0,,
CUST_00514,29,male,1,101.16,0.402,0,1,0,0.1222,1,"Nothing special, but not bad either.",2023-03-24
CUST_00515,43,male,5,109.43,0.46,1,1,0,0.0593,0,,
CUST_00516,40,female,5,89.6,0.428,0,1,1,0.0113,1,Delivery was on time. Product was fine.,2023-05-31
CUST_00517,25,female,6,106.48,0.546,1,0,0,0.0142,1,"Nothing special, but not bad either.",2023-05-26
CUST_00518,36,male,4,78.09,0.395,1,0,0,-0.0073,1,Okay experience overall.,2023-04-12
CUST_00519,43,non-binary,2,98.13,0.365,0,1,0,0.0056,1,Delivery was on time. Product was fine.,2023-01-29
CUST_00520,18,non-binary,2,100.51,0.466,1,0,1,0.0388,0,,
CUST_00521,40,non-binary,4,68.32,0.358,0,0,1,0.0376,1,Okay experience overall.,2023-01-31
CUST_00522,28,female,1,82.86,0.366,0,1,1,-0.0043,0,,
CUST_00523,41,male,1,37.01,0.216,1,0,0,-0.055,1,"Got a discount, so I stayed.",2023-04-17
CUST_00524,27,male,7,62.78,0.466,1,0,0,-0.0107,0,,
CUST_00525,18,female,6,99.58,0.558,0,0,0,-0.0418,0,,
CUST_00526,19,female,3,128.78,0.548,1,0,0,-0.0608,1,Delivery was on time. Product was fine.,2023-03-18
CUST_00527,35,female,5,89.29,0.446,1,0,0,0.0304,0,,
CUST_00528,38,non-binary,2,99.08,0.386,0,0,0,0.0173,0,,
CUST_00529,26,female,5,134.85,0.581,1,0,0,-0.0459,1,Delivery was on time. Product was fine.,2023-01-23
CUST_00530,41,male,8,125,0.571,0,1,1,-0.0162,0,,
CUST_00531,18,male,5,124.56,0.589,1,0,1,0.0153,0,,
CUST_00532,34,male,2,103.58,0.412,0,0,0,0.0129,0,,
CUST_00533,23,female,5,85.3,0.484,1,1,0,0.022,1,"Nothing special, but not bad either.",2023-04-25
CUST_00534,28,female,5,111.87,0.523,0,0,0,-0.0381,0,,
CUST_00535,35,female,7,138.48,0.601,0,0,0,0.0179,1,Very happy with the service and fast delivery!,2023-04-09
CUST_00536,26,female,5,154.22,0.623,0,0,1,-0.0024,0,,
CUST_00537,31,non-binary,2,172.18,0.573,1,0,0,0.0386,1,"Nothing special, but not bad either.",2023-01-13
CUST_00538,45,female,4,145.89,0.508,1,1,1,0.0537,0,,
CUST_00539,29,female,6,101.31,0.519,0,0,0,0.1515,1,"Nothing special, but not bad either.",2023-04-04
CUST_00540,43,male,2,63.93,0.29,0,1,0,0.0655,0,,
CUST_00541,24,female,2,118.06,0.482,1,0,0,0.0063,0,,
CUST_00542,40,female,1,132.9,0.429,0,1,1,-0.0019,1,Okay experience overall.,2023-03-25
CUST_00543,49,male,4,23.4,0.225,0,1,1,-0.0468,0,,
CUST_00544,18,male,4,55.63,0.415,1,1,1,-0.0456,1,Okay experience overall.,2023-05-24
CUST_00545,27,non-binary,5,86.3,0.471,1,0,1,0.0136,1,Okay experience overall.,2023-01-13
CUST_00546,41,male,0,76.93,0.28,0,1,0,0.0151,1,I keep buying but never get discounts. Done.,2023-04-26
CUST_00547,33,female,6,51.73,0.395,1,1,0,0.1338,1,"Nothing special, but not bad either.",2023-04-23
CUST_00548,39,male,5,111.4,0.479,0,0,1,-0.0364,0,,
CUST_00549,29,female,4,137.24,0.551,0,0,0,-0.0416,1,"Nothing special, but not bad either.",2023-05-14
CUST_00550,36,female,6,94.35,0.477,0,0,0,0.0125,1,"Nothing special, but not bad either.",2023-05-05
CUST_00551,33,male,4,50.2,0.345,0,1,0,-0.0252,0,,
CUST_00552,47,male,0,106.19,0.321,0,0,1,0.0195,1,"Nothing special, but not bad either.",2023-01-25
CUST_00553,38,non-binary,2,66.7,0.316,1,0,0,-0.0237,0,,
CUST_00554,38,female,5,69.74,0.392,0,1,0,-0.0143,0,,
CUST_00555,31,female,4,128.79,0.525,0,0,1,0.0215,0,,
CUST_00556,30,male,3,136.01,0.521,1,0,0,-0.0283,1,"Nothing special, but not bad either.",2023-04-24
CUST_00557,31,male,7,91.32,0.513,0,1,0,-0.018,1,Delivery was on time. Product was fine.,2023-05-08
CUST_00558,39,male,2,121.93,0.432,0,1,0,0.0264,1,Okay experience overall.,2023-01-20
CUST_00559,31,female,5,67.77,0.415,1,0,1,0.0023,0,,
CUST_00560,38,male,5,115.87,0.493,1,0,0,-0.032,1,Delivery was on time. Product was fine.,2023-03-14
CUST_00561,56,male,3,88.48,0.317,0,0,1,-0.0241,0,,
CUST_00562,44,male,1,60.23,0.255,0,1,0,0.0521,0,,
CUST_00563,32,male,3,72.79,0.375,0,1,0,0.0155,1,Delivery was on time. Product was fine.,2023-04-21
CUST_00564,47,female,3,112.3,0.404,0,0,0,-0.0181,1,Delivery was on time. Product was fine.,2023-06-08
CUST_00565,31,male,8,55.58,0.458,0,1,0,0.0433,0,,
CUST_00566,18,female,2,91.55,0.447,0,1,0,0.0218,1,Okay experience overall.,2023-03-29
CUST_00567,25,non-binary,4,132.05,0.555,1,0,0,0.0677,1,Okay experience overall.,2023-04-19
CUST_00568,18,male,5,85.22,0.503,0,0,1,0.0443,1,"Nothing special, but not bad either.",2023-05-23
CUST_00569,31,female,4,53.76,0.361,0,0,0,0.0583,0,,
CUST_00570,35,non-binary,3,91.69,0.405,0,0,0,-0.017,1,Delivery was on time. Product was fine.,2023-02-14
CUST_00571,52,non-binary,5,120.33,0.449,0,0,0,-0.0444,1,"Nothing special, but not bad either.",2023-03-11
CUST_00572,38,male,1,61.07,0.28,0,1,0,0.0386,0,,
CUST_00573,33,male,2,135.61,0.485,0,0,0,0.0391,0,,
CUST_00574,43,male,4,122.9,0.466,1,0,0,-0.0052,0,,
CUST_00575,18,female,4,110.5,0.535,0,0,0,-0.0522,1,Okay experience overall.,2023-05-29
CUST_00576,37,female,5,117.32,0.5,0,1,1,0.0153,1,Okay experience overall.,2023-04-13
CUST_00577,43,female,4,103.82,0.424,0,1,0,0.0194,1,Okay experience overall.,2023-01-28
CUST_00578,20,male,1,110.03,0.456,0,0,0,-0.0679,1,Okay experience overall.,2023-02-16
CUST_00579,46,male,8,102.14,0.502,1,0,1,0.0187,1,Delivery was on time. Product was fine.,2023-03-07
CUST_00580,38,female,3,126.49,0.47,1,0,0,0.0575,1,"Nothing special, but not bad either.",2023-04-26
CUST_00581,31,female,2,138.79,0.5,0,0,0,-0.0657,0,,
CUST_00582,41,female,5,75.38,0.393,1,1,1,0.0265,1,Okay experience overall.,2023-02-11
CUST_00583,58,male,2,78.95,0.265,0,1,0,0.0655,1,Late deliveries and no offers again.,2023-03-17
CUST_00584,37,male,6,88.26,0.46,1,0,0,0.0686,1,Okay experience overall.,2023-04-12
CUST_00585,37,male,5,81.74,0.422,1,1,1,-0.0937,1,"Nothing special, but not bad either.",2023-02-12
CUST_00586,30,male,1,134.01,0.47,0,0,1,0.0544,1,"Nothing special, but not bad either.",2023-02-17
CUST_00587,27,male,6,55.01,0.426,0,0,0,-0.0157,1,Okay experience overall.,2023-06-17
CUST_00588,43,male,4,116.28,0.451,0,0,0,-0.0215,0,,
CUST_00589,26,male,6,141.6,0.619,0,0,1,0.1256,0,,
CUST_00590,36,male,3,82.64,0.381,0,0,0,0.011,1,Okay experience overall.,2023-01-17
CUST_00591,30,male,5,144.16,0.586,1,0,0,-0.0191,1,"Nothing special, but not bad either.",2023-04-20
CUST_00592,40,female,1,134.72,0.433,0,1,0,0.04,0,,
CUST_00593,38,male,5,89.52,0.435,0,0,0,0.0843,1,Delivery was on time. Product was fine.,2023-02-05
CUST_00594,45,female,4,124.56,0.462,0,1,0,0.0087,1,Okay experience overall.,2023-04-25
