customer_id,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,preferred_category,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,counterfactual_churned,p_churn_model,p_churn_cf_model,has_review,review_text,review_score
CUST_000186,41,male,12.9,7.5,0,56.23,1,Debit Card,Mobile,13,2,0.378,0,0,0,0.2262,0.1073,0,,
CUST_000187,35,male,21.7,3.8,3,236.61,2,UPI,Mobile,5.4,4,0.529,1,0,1,0.1219,0.267,1,Average service.,3
CUST_000188,27,female,15.1,3.7,5,53.08,3,Credit Card,Fashion,4.9,2,0.503,0,0,0,0.1975,0.0868,1,Average service.,3
CUST_000189,19,female,5,5.1,4,53.13,3,UPI,Mobile,10.6,3,0.339,1,0,1,0.2801,0.4814,0,,
CUST_000190,31,male,7.2,3.5,3,60,1,E Wallet,Laptop & Accessory,15.5,2,0.398,1,0,0,0.1957,0.3742,1,Average service.,3
CUST_000191,45,male,19.5,8,6,99.73,2,Debit Card,Laptop & Accessory,6.2,4,0.55,0,0,0,0.2363,0.1045,1,Nothing special but acceptable.,3
CUST_000192,38,male,13.6,4,2,78.3,1,Debit Card,Mobile,9.8,2,0.225,1,0,0,0.1963,0.355,1,Nothing special but acceptable.,3
CUST_000193,22,female,5,7.6,6,68.54,2,Debit Card,Mobile,13.9,2,0.446,1,0,1,0.1284,0.2705,1,Nothing special but acceptable.,3
CUST_000194,38,female,11.6,7.2,6,87.89,3,Cash on Delivery,Home & Kitchen,9.6,3,0.512,1,1,1,0.2332,0.4417,1,"App was fine, but moving on.",2
CUST_000195,40,male,11.8,7.6,3,54.04,2,Debit Card,Fashion,10.2,3,0.498,1,0,1,0.3233,0.5524,0,,
CUST_000196,26,female,5.4,8.2,1,100.29,2,E Wallet,Home & Kitchen,16,4,0.597,1,0,0,0.2545,0.4809,1,Nothing special but acceptable.,3
CUST_000197,38,female,15.5,6.1,3,133.17,3,Cash on Delivery,Laptop & Accessory,27.6,4,0.419,1,0,0,0.1661,0.3309,1,Average service.,3
CUST_000198,37,male,21.8,4.8,2,69.86,3,Debit Card,Mobile,3.8,3,0.383,0,0,0,0.3839,0.2035,0,,
CUST_000199,23,male,12,5.6,7,98.44,1,Credit Card,Laptop & Accessory,9.5,5,0.492,1,0,1,0.1283,0.2749,0,,
CUST_000200,40,female,25.7,5.7,4,86.72,2,UPI,Laptop & Accessory,20.1,3,0.372,0,0,0,0.2709,0.1328,1,Experience was fine overall.,3
CUST_000201,42,female,10.1,4.5,4,112.62,3,Debit Card,Laptop & Accessory,10.5,4,0.443,0,1,0,0.3958,0.2068,1,"App was fine, but moving on.",2
CUST_000202,48,female,16.1,6.2,2,88.71,3,Credit Card,Laptop & Accessory,6.2,5,0.408,0,1,1,0.3079,0.1526,0,,
CUST_000203,48,female,19.8,5.7,5,143.83,3,Credit Card,Home & Kitchen,12.9,4,0.437,1,0,1,0.1816,0.3574,1,Experience was fine overall.,3
CUST_000204,21,male,14.1,4.7,0,268.81,1,Credit Card,Mobile,9.6,4,0.535,0,0,0,0.234,0.104,1,Average service.,3
CUST_000205,26,male,16.1,5.6,7,124.82,3,Credit Card,Mobile,3.5,4,0.405,0,0,0,0.2185,0.1018,1,Average service.,3
CUST_000206,42,female,21.8,7.1,2,138.34,3,UPI,Fashion,7.9,4,0.328,0,0,0,0.2544,0.1257,0,,
CUST_000207,42,male,19.3,7.6,2,75.13,3,Debit Card,Fashion,13.8,3,0.489,0,0,1,0.1526,0.0654,1,Average service.,3
CUST_000208,42,female,9.7,3.2,5,66.78,2,Cash on Delivery,Home & Kitchen,6.3,3,0.418,1,0,0,0.1128,0.2398,1,Experience was fine overall.,3
CUST_000209,75,female,29.9,6.3,1,106.46,4,Debit Card,Laptop & Accessory,12.3,4,0.499,0,1,0,0.3817,0.1928,0,,
CUST_000210,42,female,21.6,6.1,3,55.69,3,Cash on Delivery,Laptop & Accessory,21.4,3,0.513,0,0,0,0.2353,0.1057,1,Experience was fine overall.,3
CUST_000211,48,male,60.7,6.9,1,181.11,6,UPI,Mobile,4.3,4,0.665,1,0,0,0.0731,0.1813,1,"Loyal customer, happy so far.",4
CUST_000212,46,female,21.7,6.1,3,130.2,2,UPI,Grocery,8.8,4,0.572,0,0,0,0.1403,0.0574,0,,
CUST_000213,43,female,20.6,6.5,5,72.02,3,E Wallet,Fashion,12.3,4,0.7,1,0,0,0.144,0.3247,0,,
CUST_000214,33,female,13.4,6.6,7,117.04,2,E Wallet,Grocery,11.7,4,0.447,0,1,1,0.5572,0.3332,0,,
CUST_000215,44,female,29.5,6.9,6,261.33,5,Debit Card,Home & Kitchen,12.4,4,0.614,0,0,0,0.4234,0.2115,1,"Loyal customer, happy so far.",4
CUST_000216,27,male,62.1,7.4,4,124.8,5,UPI,Laptop & Accessory,9.3,4,0.762,1,1,0,0.1896,0.4081,0,,
CUST_000217,33,male,21.3,9.3,6,128.75,3,Credit Card,Fashion,13,4,0.618,1,0,0,0.1278,0.2867,0,,
CUST_000218,31,male,15.1,7.1,7,102.57,2,Credit Card,Laptop & Accessory,8,4,0.62,1,0,0,0.0613,0.152,0,,
CUST_000219,37,male,8.2,6.3,3,99.71,3,Debit Card,Mobile,7.3,4,0.375,0,0,1,0.42,0.2297,0,,
CUST_000220,61,female,27,8.1,1,93.52,4,Credit Card,Laptop & Accessory,9.1,4,0.474,1,0,1,0.1537,0.3167,1,Average service.,3
CUST_000221,18,female,14.3,6.2,8,232.89,1,Debit Card,Mobile,16.9,4,0.661,0,0,0,0.3098,0.138,1,Great perks—staying!,4
CUST_000222,44,female,24.2,8.4,1,38.89,3,Debit Card,Fashion,8.7,3,0.483,0,1,0,0.2347,0.1068,1,Service okay—still leaving.,2
CUST_000223,18,female,3.3,5.3,4,103.63,2,Debit Card,Laptop & Accessory,17.9,3,0.3,0,0,0,0.4145,0.2323,1,Average service.,3
CUST_000224,31,male,16.3,6,4,84.61,2,Credit Card,Home & Kitchen,2.5,2,0.481,0,0,0,0.1801,0.079,1,Average service.,3
CUST_000225,48,non-binary,13.9,6.8,1,150.83,3,E Wallet,Home & Kitchen,15.8,5,0.428,1,0,1,0.133,0.2768,0,,
CUST_000226,37,male,21.6,8.7,2,154.97,4,UPI,Home & Kitchen,16,4,0.463,0,0,1,0.2672,0.1256,1,Nothing special but acceptable.,3
CUST_000227,24,male,6.4,7.7,3,124.36,2,Debit Card,Grocery,9.5,3,0.466,1,0,0,0.1559,0.3196,0,,
CUST_000228,28,female,16.3,6.9,4,62.5,1,UPI,Mobile,19.9,3,0.471,0,1,0,0.2793,0.132,1,Switching for better prices.,2
CUST_000229,43,female,12.5,6.5,5,167.43,1,UPI,Home & Kitchen,9.9,4,0.447,1,0,1,0.1022,0.2229,1,Experience was fine overall.,3
CUST_000230,28,female,4.9,6.3,4,72.46,1,UPI,Mobile,13.2,2,0.477,1,0,0,0.1246,0.2668,0,,
CUST_000231,38,male,17.6,7.5,3,159.76,2,UPI,Mobile,5,4,0.45,0,0,0,0.5545,0.3305,1,Average service.,3
CUST_000232,37,female,8.5,7.5,1,102.87,1,Debit Card,Mobile,11.2,5,0.195,0,0,0,0.2652,0.1399,0,,
CUST_000233,29,male,15.9,5.6,2,102.18,3,UPI,Fashion,5.7,3,0.361,1,1,1,0.1437,0.2882,1,"App was fine, but moving on.",2
CUST_000234,60,male,39.8,9.4,5,87.78,4,Debit Card,Laptop & Accessory,1,4,0.671,1,0,0,0.0922,0.2225,1,Great perks—staying!,4
CUST_000235,43,female,43.8,8.1,2,41.99,5,Credit Card,Home & Kitchen,16.2,4,0.548,0,0,0,0.5814,0.344,0,,
CUST_000236,18,female,4.7,6.3,5,207.38,2,UPI,Grocery,11.5,5,0.521,0,0,0,0.2919,0.1362,0,,
CUST_000237,38,female,24.2,8.5,8,115.35,2,Debit Card,Fashion,16.1,5,0.661,1,0,0,0.2329,0.4597,1,"Loyal customer, happy so far.",4
CUST_000238,29,female,9.5,6.7,1,74.32,3,Credit Card,Mobile,10.4,4,0.207,1,1,1,0.1809,0.3303,1,Not satisfied—leaving.,1
CUST_000239,45,female,32.7,8.3,1,126.81,4,Debit Card,Home & Kitchen,1.6,4,0.426,1,0,1,0.1282,0.2681,0,,
CUST_000240,27,female,20,5.6,3,79.35,2,UPI,Mobile,12,3,0.596,0,0,1,0.4269,0.2154,1,Nothing special but acceptable.,3
CUST_000241,35,female,7.5,7.7,0,59.77,2,E Wallet,Mobile,11.7,4,0.327,1,0,0,0.0653,0.1421,0,,
CUST_000242,42,female,14,6.9,6,68.19,1,Credit Card,Grocery,7.4,3,0.505,0,1,0,0.2074,0.0917,1,Switching for better prices.,2
CUST_000243,46,non-binary,14,6,4,73.95,3,Credit Card,Home & Kitchen,8.8,3,0.37,1,1,1,0.2702,0.4729,0,,
CUST_000244,23,non-binary,18.8,7.8,11,73.23,3,Debit Card,Fashion,12.4,4,0.722,1,0,0,0.1614,0.3574,0,,
CUST_000245,32,male,11.2,9.6,2,98.6,2,Credit Card,Mobile,8.5,4,0.567,0,1,0,0.2317,0.1014,1,Service okay—still leaving.,2
CUST_000246,31,female,17.2,4.3,1,159.1,2,Debit Card,Mobile,11.3,3,0.437,0,0,1,0.487,0.2748,0,,
CUST_000247,29,female,14.3,4.7,2,108.13,3,UPI,Mobile,10.5,4,0.243,0,0,1,0.5026,0.3077,0,,
CUST_000248,55,male,49.5,12,7,101.71,6,Cash on Delivery,Mobile,9.4,3,0.707,0,0,1,0.5456,0.2951,1,"Loyal customer, happy so far.",4
CUST_000249,40,female,35.9,7.8,9,37.24,3,UPI,Mobile,8.2,3,0.755,1,0,1,0.187,0.4031,0,,
CUST_000250,22,male,8.7,5.8,3,109.11,1,Credit Card,Fashion,1.4,4,0.301,1,0,0,0.1666,0.3187,0,,
CUST_000251,46,female,22.7,6.2,2,69.79,4,UPI,Grocery,5.3,4,0.271,0,0,0,0.4499,0.2618,1,Average service.,3
CUST_000252,59,female,31.2,8.7,6,112.31,5,Cash on Delivery,Grocery,8.6,4,0.621,0,0,0,0.1424,0.057,1,"Loyal customer, happy so far.",4
CUST_000253,47,male,33.1,10.9,4,123.2,6,Debit Card,Mobile,1.8,5,0.527,0,1,0,0.3367,0.1623,1,Switching for better prices.,2
CUST_000254,19,male,3,4.2,6,74.12,2,Debit Card,Mobile,5.1,3,0.198,0,1,1,0.2267,0.1165,0,,
CUST_000255,31,female,9.2,5.4,4,61.47,1,Debit Card,Laptop & Accessory,12.7,4,0.348,0,0,1,0.258,0.1267,0,,
CUST_000256,50,male,14.8,5.4,3,107.16,2,UPI,Mobile,6.8,4,0.608,0,1,1,0.6304,0.3846,0,,
CUST_000257,28,male,10.5,6.7,3,52.51,3,E Wallet,Home & Kitchen,13.2,3,0.439,1,0,1,0.2303,0.4287,1,Average service.,3
CUST_000258,41,male,10.3,7.5,5,250.73,1,Credit Card,Fashion,14.2,4,0.657,1,0,1,0.0815,0.1988,1,Great perks—staying!,4
CUST_000259,45,female,16.4,8.4,5,95.25,3,Credit Card,Fashion,1.3,4,0.39,0,1,0,0.3479,0.179,1,"App was fine, but moving on.",2
CUST_000260,26,female,15.1,7.1,1,119.22,2,Credit Card,Home & Kitchen,20,3,0.449,0,0,0,0.1681,0.0742,0,,
CUST_000261,35,female,13.7,9.6,2,87.24,3,Credit Card,Mobile,8.8,4,0.41,0,0,0,0.2225,0.1038,0,,
CUST_000262,18,male,13,4.9,3,63.52,3,Debit Card,Mobile,3,4,0.334,0,0,0,0.2271,0.1099,1,Nothing special but acceptable.,3
CUST_000263,25,female,4.7,4,6,209,1,Debit Card,Laptop & Accessory,14.8,4,0.447,0,0,0,0.1068,0.0453,0,,
CUST_000264,33,female,27.1,8.8,4,58.01,5,Debit Card,Fashion,10.3,5,0.577,0,0,0,0.3059,0.1409,0,,
CUST_000265,22,male,31.1,7.1,5,99.63,2,Debit Card,Mobile,1,4,0.761,0,0,0,0.3146,0.1348,0,,
CUST_000266,54,female,21.7,4.2,3,85.41,3,E Wallet,Laptop & Accessory,6.2,3,0.499,0,1,1,0.5501,0.3212,0,,
CUST_000267,20,female,23.9,6,3,79.94,4,Debit Card,Home & Kitchen,6.8,3,0.351,0,0,1,0.3585,0.1889,0,,
CUST_000268,31,female,7.1,5.8,7,63.96,2,Credit Card,Laptop & Accessory,15.2,2,0.421,1,0,0,0.0966,0.21,1,Average service.,3
CUST_000269,37,male,23.3,5.4,2,81.79,2,UPI,Fashion,7.5,3,0.269,0,1,0,0.4052,0.2282,1,Terrible experience. No perks.,1
CUST_000270,52,male,12.8,4.2,4,114.2,2,Debit Card,Fashion,7.4,4,0.267,0,0,0,0.2608,0.1329,1,Experience was fine overall.,3
CUST_000271,20,male,7.8,5.2,4,98.32,1,Credit Card,Fashion,12.1,3,0.467,0,1,0,0.187,0.083,1,"App was fine, but moving on.",2
CUST_000272,49,male,14.6,4.3,3,108.62,2,Debit Card,Fashion,8.4,4,0.267,0,1,0,0.5305,0.3293,0,,
CUST_000273,36,female,15.9,6.9,5,79.46,2,E Wallet,Mobile,8.3,4,0.529,0,1,0,0.3833,0.1916,0,,
CUST_000274,25,male,7.6,2.5,2,128.98,2,Debit Card,Laptop & Accessory,16.3,4,0.404,1,0,1,0.0912,0.1983,0,,
CUST_000275,41,female,18.6,6.3,4,46.63,3,Credit Card,Laptop & Accessory,11.3,3,0.393,0,1,0,0.4975,0.2877,1,"App was fine, but moving on.",2
CUST_000276,38,male,12.2,6.5,3,84.24,3,E Wallet,Laptop & Accessory,6.5,3,0.307,1,0,0,0.1686,0.3226,0,,
CUST_000277,29,male,24.8,6.4,2,86.08,3,UPI,Home & Kitchen,17.2,3,0.551,1,0,0,0.1428,0.3064,0,,
CUST_000278,37,female,17.4,7.7,2,82.8,2,Debit Card,Fashion,18.4,4,0.354,1,0,0,0.3212,0.5321,1,Nothing special but acceptable.,3
CUST_000279,32,male,8.4,3.4,5,78.73,3,Credit Card,Home & Kitchen,13.4,3,0.461,0,0,0,0.6812,0.4573,0,,
CUST_000280,37,female,11.4,4.6,4,83.44,2,Debit Card,Fashion,13.5,2,0.288,0,1,0,0.4446,0.2561,0,,
CUST_000281,43,male,27.8,6.2,5,129,3,Debit Card,Mobile,14.2,4,0.519,1,0,1,0.0905,0.2062,1,Experience was fine overall.,3
CUST_000282,53,male,16.7,7.1,6,74.94,3,Credit Card,Home & Kitchen,9.4,3,0.695,0,0,0,0.2642,0.1119,0,,
CUST_000283,22,female,10.8,6,4,73.78,1,Debit Card,Home & Kitchen,16.5,2,0.359,0,1,0,0.4781,0.2754,1,Service okay—still leaving.,2
CUST_000284,59,female,24,9.7,5,166.39,2,Debit Card,Laptop & Accessory,8.4,5,0.475,0,0,0,0.1646,0.0716,1,Average service.,3
CUST_000285,18,male,6.3,4.2,3,135.12,3,E Wallet,Laptop & Accessory,8.6,4,0.252,0,0,0,0.4028,0.228,1,Nothing special but acceptable.,3
CUST_000286,34,male,10,3.5,3,91.85,4,Credit Card,Grocery,3.6,3,0.438,0,0,0,0.2203,0.1013,0,,
CUST_000287,42,female,15.2,8.6,4,100.07,3,Cash on Delivery,Home & Kitchen,4.6,3,0.677,0,1,0,0.2542,0.1077,0,,
CUST_000288,39,non-binary,10.3,3.5,3,45.67,3,Debit Card,Laptop & Accessory,7.4,3,0.245,0,0,0,0.3901,0.2194,0,,
CUST_000289,29,female,8.4,6.5,4,80.59,2,UPI,Home & Kitchen,7.9,3,0.348,0,0,0,0.4354,0.2434,1,Experience was fine overall.,3
CUST_000290,34,male,7.1,4,4,117.21,1,UPI,Laptop & Accessory,8.6,5,0.476,1,0,1,0.1653,0.336,0,,
CUST_000291,31,non-binary,9.3,2.5,4,117.85,3,UPI,Mobile,20.1,3,0.424,0,1,0,0.1669,0.0745,0,,
CUST_000292,30,male,9.2,5,5,54.43,2,UPI,Laptop & Accessory,8.5,4,0.475,0,1,1,0.4634,0.2527,0,,
CUST_000293,45,male,42.2,8.9,5,56.91,4,Debit Card,Laptop & Accessory,10.9,4,0.494,0,0,0,0.232,0.1049,0,,
CUST_000294,40,female,17.1,4.2,1,127.32,4,Credit Card,Grocery,1.2,4,0.291,0,0,1,0.5031,0.303,0,,
CUST_000295,28,male,20.3,7.1,4,151.65,5,E Wallet,Grocery,6.1,4,0.497,0,0,0,0.3189,0.1535,0,,
CUST_000296,46,male,10.3,6.8,6,125.46,1,Credit Card,Laptop & Accessory,4.1,4,0.436,0,1,0,0.4469,0.2439,0,,
CUST_000297,39,male,9,3.6,2,221.03,3,Credit Card,Mobile,15.7,3,0.574,0,0,0,0.4908,0.2643,0,,
CUST_000298,45,male,26.4,6.2,3,180.94,4,Debit Card,Mobile,11.7,3,0.497,1,0,0,0.1098,0.2416,1,Average service.,3
CUST_000299,43,female,18.8,8.5,7,67.63,3,UPI,Grocery,6.7,4,0.591,0,0,1,0.3516,0.1669,1,Average service.,3
CUST_000300,27,female,6.6,6.4,3,161.31,3,E Wallet,Mobile,15.7,3,0.359,0,1,0,0.5994,0.3831,0,,
CUST_000301,30,male,10.6,5.2,3,63.18,2,Debit Card,Home & Kitchen,13.1,3,0.461,0,1,0,0.2603,0.1218,1,Service okay—still leaving.,2
CUST_000302,44,female,17,6.6,1,110.51,3,Cash on Delivery,Mobile,16.9,3,0.545,1,0,1,0.0771,0.181,0,,
CUST_000303,43,female,27.6,5.6,2,55.76,3,Debit Card,Laptop & Accessory,11.4,3,0.543,0,1,0,0.2704,0.123,0,,
CUST_000304,36,female,7.7,7.1,5,143.12,2,Credit Card,Laptop & Accessory,19.7,4,0.623,0,0,0,0.2306,0.0983,0,,
CUST_000305,37,male,16.4,7.7,1,75.77,3,Credit Card,Home & Kitchen,1.6,4,0.329,1,0,0,0.1005,0.2097,1,Average service.,3
CUST_000306,50,non-binary,23.6,6.6,3,275.67,2,UPI,Laptop & Accessory,11.2,4,0.476,0,0,1,0.2632,0.1227,0,,
CUST_000307,29,female,43.2,7.9,4,124.82,4,Credit Card,Laptop & Accessory,11.8,5,0.459,1,0,0,0.2314,0.4326,0,,
CUST_000308,42,male,25.2,5,2,97.17,3,Credit Card,Home & Kitchen,5.3,4,0.449,0,0,0,0.3201,0.1574,1,Nothing special but acceptable.,3
CUST_000309,34,male,9.7,3.6,3,61.2,2,Cash on Delivery,Home & Kitchen,12,2,0.273,0,1,0,0.3211,0.1701,1,"Late deliveries, no offers.",1
CUST_000310,34,male,18.9,5.6,2,117,4,Credit Card,Home & Kitchen,6.2,3,0.373,1,1,0,0.3297,0.5441,1,Service okay—still leaving.,2
CUST_000311,48,female,24.8,6.4,5,115.1,2,Debit Card,Fashion,3.7,3,0.428,1,0,0,0.1461,0.299,0,,
CUST_000312,45,male,22.7,8,7,73.58,2,Credit Card,Mobile,18.1,3,0.643,0,0,0,0.1878,0.0768,0,,
CUST_000313,45,female,26.7,8,5,204.59,5,Credit Card,Grocery,10,4,0.674,1,0,0,0.0803,0.1975,0,,
CUST_000314,50,male,34.4,7.3,6,75.97,4,Debit Card,Home & Kitchen,6.6,4,0.62,1,0,1,0.2259,0.4448,0,,
CUST_000315,36,female,8.1,7.3,1,46.53,1,UPI,Mobile,7.7,4,0.165,0,0,0,0.4494,0.2718,1,Experience was fine overall.,3
CUST_000316,44,male,10.4,4.2,3,85.27,3,Credit Card,Laptop & Accessory,2.1,3,0.397,1,0,0,0.1672,0.3303,1,Nothing special but acceptable.,3
CUST_000317,33,female,22.1,7.9,9,96.73,3,Debit Card,Mobile,19.2,4,0.806,0,0,0,0.1703,0.0638,1,"Loyal customer, happy so far.",4
CUST_000318,40,female,11.1,4.5,1,80.84,2,Credit Card,Home & Kitchen,3.7,3,0.317,1,0,1,0.1564,0.3043,0,,
CUST_000319,35,male,7.4,7.3,5,119.63,2,Credit Card,Grocery,9.2,3,0.389,1,0,0,0.1709,0.3352,1,Experience was fine overall.,3
CUST_000320,37,male,12.5,5.7,2,98.31,3,E Wallet,Fashion,11.1,3,0.22,0,1,0,0.2661,0.1389,1,Not satisfied—leaving.,1
CUST_000321,43,male,26.2,3.6,5,186.31,3,Credit Card,Fashion,9.7,4,0.477,1,0,1,0.3008,0.5237,0,,
CUST_000322,27,female,5.9,6.4,3,150.14,3,E Wallet,Laptop & Accessory,2.8,5,0.354,0,0,0,0.2225,0.1064,1,Nothing special but acceptable.,3
CUST_000323,59,female,24.7,7.7,0,135.99,4,UPI,Laptop & Accessory,18.8,5,0.435,1,0,1,0.1732,0.344,1,Average service.,3
CUST_000324,25,male,4,4.6,2,123.18,1,UPI,Mobile,2.3,3,0.372,1,1,0,0.1081,0.2271,0,,
CUST_000325,23,male,4.6,4.7,0,43.56,2,UPI,Laptop & Accessory,8.5,3,0.295,0,1,0,0.4212,0.2377,1,Not satisfied—leaving.,1
CUST_000326,49,male,15,5.7,5,132.88,2,UPI,Home & Kitchen,8.3,5,0.364,1,0,0,0.3641,0.5804,0,,
CUST_000327,45,female,10.5,2.7,2,126.35,3,Credit Card,Fashion,15,4,0.351,0,1,1,0.4379,0.245,0,,
CUST_000328,43,female,27.7,3.1,4,202.39,3,Credit Card,Mobile,7.9,5,0.565,0,0,0,0.1993,0.0852,0,,
CUST_000329,43,female,29,8.7,3,76.46,4,Debit Card,Grocery,10.7,3,0.559,1,1,1,0.2249,0.4359,1,Switching for better prices.,2
CUST_000330,36,male,21.1,5,4,69.28,2,Credit Card,Mobile,18.6,2,0.419,0,0,0,0.6245,0.4011,0,,
CUST_000331,26,male,7,8.2,4,74.7,2,UPI,Mobile,8.8,3,0.504,0,0,0,0.1605,0.0687,1,Experience was fine overall.,3
CUST_000332,37,non-binary,14.7,7.9,3,92.97,1,Debit Card,Laptop & Accessory,6.6,4,0.465,0,1,0,0.3232,0.1582,1,Switching for better prices.,2
CUST_000333,29,male,7.1,7.8,4,56.17,1,Debit Card,Home & Kitchen,15.4,5,0.441,1,0,0,0.1259,0.2655,1,Average service.,3
CUST_000334,47,female,13.4,4.8,5,50.07,2,Debit Card,Home & Kitchen,8.9,3,0.428,0,1,0,0.4616,0.2558,0,,
CUST_000335,34,male,13.7,3.4,1,70.54,3,Debit Card,Mobile,20.7,2,0.277,0,0,0,0.615,0.4085,0,,
CUST_000336,27,male,17.8,4.4,2,49.56,1,E Wallet,Grocery,4.3,4,0.411,0,0,0,0.334,0.1686,0,,
CUST_000337,32,female,6.9,4.7,3,40.19,1,E Wallet,Home & Kitchen,1,3,0.381,1,0,0,0.1672,0.3285,0,,
CUST_000338,41,non-binary,12,2.2,3,67.14,3,Debit Card,Fashion,8.6,3,0.349,0,0,0,0.3328,0.1722,0,,
CUST_000339,30,non-binary,31.5,6.2,5,104.53,4,UPI,Grocery,13.6,4,0.733,1,0,0,0.1006,0.2452,0,,
CUST_000340,27,male,10.1,5.3,4,80.96,3,Credit Card,Laptop & Accessory,10.4,4,0.373,0,1,0,0.3224,0.1639,1,"App was fine, but moving on.",2
CUST_000341,39,male,35.8,5.2,6,144.53,5,Credit Card,Mobile,10.1,4,0.616,0,0,0,0.2076,0.0873,1,Very satisfied with value.,4
CUST_000342,39,female,55.5,6.8,5,56.55,6,Credit Card,Home & Kitchen,16.2,3,0.651,1,0,0,0.185,0.3876,1,Great perks—staying!,4
CUST_000343,30,female,12.8,5.4,3,137.9,2,UPI,Laptop & Accessory,4.7,4,0.379,0,0,1,0.3197,0.1619,0,,
CUST_000344,31,female,9,6.1,2,80.03,1,UPI,Laptop & Accessory,7.7,4,0.374,1,0,0,0.2046,0.3845,1,Nothing special but acceptable.,3
CUST_000345,39,male,23.5,5.1,3,196.5,4,Debit Card,Mobile,12.7,4,0.415,0,0,0,0.2864,0.1394,0,,
CUST_000346,20,female,4.3,5.7,0,93.15,2,Credit Card,Fashion,9.8,5,0.299,0,1,0,0.398,0.2204,0,,
CUST_000347,21,female,5.7,5.5,2,85.63,2,Credit Card,Fashion,14.8,3,0.187,0,1,0,0.5138,0.3234,1,Not satisfied—leaving.,1
CUST_000348,28,female,20.2,6.3,6,85.86,4,E Wallet,Home & Kitchen,9.6,4,0.576,0,0,0,0.3404,0.1612,0,,
CUST_000349,34,female,12.2,4.8,3,102.38,2,Debit Card,Laptop & Accessory,18.3,2,0.396,0,0,0,0.2316,0.1094,1,Average service.,3
CUST_000350,39,male,10.1,3.6,6,143.44,2,UPI,Grocery,9.5,4,0.491,1,1,1,0.201,0.393,1,Service okay—still leaving.,2
CUST_000351,52,non-binary,22.1,8.9,2,138.67,4,Credit Card,Laptop & Accessory,15.4,3,0.578,0,0,0,0.1375,0.056,0,,
CUST_000352,45,female,22.8,7.3,0,108.45,4,UPI,Home & Kitchen,8,5,0.304,1,0,1,0.1365,0.2704,0,,
CUST_000353,34,female,7.8,7,3,82.31,3,Credit Card,Mobile,13.2,4,0.348,1,0,0,0.1985,0.3725,0,,
CUST_000354,36,female,10.3,5.5,5,97.31,1,Debit Card,Mobile,9.3,3,0.343,0,1,0,0.3282,0.1697,1,"App was fine, but moving on.",2
CUST_000355,25,female,6.5,5.1,2,233.31,2,UPI,Grocery,8.5,3,0.637,1,0,0,0.1042,0.2436,0,,
CUST_000356,36,female,11.8,6.4,3,122.36,2,Debit Card,Fashion,15,3,0.463,0,0,0,0.3539,0.1775,1,Nothing special but acceptable.,3
CUST_000357,33,male,20.6,3.5,7,154.85,2,UPI,Mobile,11.6,3,0.433,0,0,0,0.2075,0.0948,0,,
CUST_000358,40,male,20.7,4.6,3,127.15,4,Credit Card,Home & Kitchen,8.2,3,0.516,0,0,0,0.446,0.2359,1,Experience was fine overall.,3
CUST_000359,27,male,15.4,4.7,4,112.46,3,UPI,Mobile,9,3,0.449,0,1,1,0.4928,0.2782,1,Service okay—still leaving.,2
CUST_000360,42,male,8.8,4.8,3,28.67,1,Debit Card,Fashion,13.7,2,0.502,1,0,0,0.211,0.4091,0,,
CUST_000361,53,male,13.4,4.5,0,58.99,2,UPI,Mobile,9.4,3,0.388,0,0,0,0.3111,0.1559,0,,
CUST_000362,35,male,9.3,6.1,9,92.3,3,E Wallet,Laptop & Accessory,1,4,0.402,0,1,0,0.4094,0.2197,0,,
CUST_000363,40,male,11.3,5.8,5,94.26,2,Debit Card,Laptop & Accessory,6.6,4,0.537,0,0,0,0.4167,0.2134,1,Average service.,3
CUST_000364,44,male,10.9,7.7,4,102.88,3,UPI,Home & Kitchen,6.3,4,0.468,0,0,0,0.32,0.156,1,Nothing special but acceptable.,3
CUST_000365,32,male,11.2,9.4,6,120.27,3,Credit Card,Mobile,18.6,4,0.612,0,0,0,0.2331,0.1,0,,
CUST_000366,38,male,8.4,3.6,6,50.16,2,Debit Card,Home & Kitchen,6.5,2,0.337,0,1,0,0.315,0.1617,0,,
CUST_000367,36,female,20.9,6.5,5,104.95,2,E Wallet,Laptop & Accessory,11.8,3,0.521,1,1,0,0.1733,0.354,1,Service okay—still leaving.,2
CUST_000368,37,female,22.8,6.6,2,102.62,5,Debit Card,Laptop & Accessory,5.9,5,0.429,0,0,0,0.2627,0.125,1,Nothing special but acceptable.,3
CUST_000369,27,male,13.1,5.8,2,114.42,3,E Wallet,Fashion,9.6,3,0.6,0,0,0,0.2011,0.0848,0,,
CUST_000370,36,female,8,3.9,2,51.27,2,Credit Card,Home & Kitchen,15.2,2,0.414,0,1,1,0.2584,0.1233,1,"App was fine, but moving on.",2
CUST_000371,41,female,30.5,5.5,8,102.96,5,UPI,Fashion,14,4,0.606,1,1,0,0.0703,0.171,0,,
CUST_000372,52,male,45.3,8.1,8,44.21,5,UPI,Laptop & Accessory,15.8,3,0.609,0,0,0,0.2797,0.1245,1,Great perks—staying!,4
CUST_000373,47,female,12.4,4.3,4,45.19,2,Credit Card,Mobile,8.4,2,0.547,0,1,0,0.2404,0.1068,1,Switching for better prices.,2
