customer_id,preferred_category,discount_suggestion,is_feasible,is_best_feasible,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,predicted_churn
245,Mobile,Offer discount on Mobile,1,1,32,male,11.2,9.6,2,98.6,2,Credit Card,8.5,4,0.901,0,0,0
245,Mobile,Offer discount on Mobile,1,0,32,male,11.2,9.6,2,98.6,2,Credit Card,8.5,4,0.873,1.0,0,0
245,Mobile,Offer discount on Mobile,1,0,32,male,11.2,9.6,2,98.6,2,Credit Card,8.5,4,0.866,0,0,0
253,Mobile,Offer discount on Mobile,1,1,47,male,33.1,10.9,4,123.2,6,Debit Card,1.8,3.0,0.919,0,0,0
253,Mobile,Offer discount on Mobile,1,0,47,male,33.1,10.9,4,123.2,6,Debit Card,1.8,5,0.809,1.0,0,0
253,Mobile,Offer discount on Mobile,1,0,47,male,33.1,10.9,4,123.2,6,Debit Card,1.8,5,0.96,0.0,0,0
254,Mobile,Offer discount on Mobile,1,1,19,male,3.0,4.2,6,74.12,2,Debit Card,5.1,3,0.958,0,0,0
254,Mobile,Offer discount on Mobile,1,0,19,male,3.0,4.2,6,74.12,2,Debit Card,5.1,3,0.14,1.0,0,0
254,Mobile,Offer discount on Mobile,1,0,19,male,3.0,4.2,6,74.12,2,Debit Card,5.1,3,0.46,1.0,0,0
256,Mobile,Offer discount on Mobile,1,1,50,male,14.8,5.4,3,107.16,2,UPI,6.8,4,0.744,1.0,0,0
256,Mobile,Offer discount on Mobile,1,0,50,male,14.8,5.4,3,107.16,2,UPI,6.8,4,0.431,1.0,0,0
256,Mobile,Offer discount on Mobile,1,0,50,male,14.8,5.4,3,107.16,2,UPI,6.8,4,0.776,1.0,0,0
259,Fashion,Offer discount on Fashion,1,1,45,female,16.4,8.4,5,95.25,3,Credit Card,1.3,4,0.803,1.0,0,0
259,Fashion,Offer discount on Fashion,1,0,45,female,16.4,8.4,5,95.25,3,Credit Card,1.3,4,0.47,1.0,0,0
259,Fashion,Offer discount on Fashion,1,0,45,female,16.4,8.4,5,95.25,3,Credit Card,1.3,1.0,0.927,0,0,0
266,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,54,female,21.7,4.2,3,85.41,3,E Wallet,6.2,3,0.916,0,0,0
266,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,54,female,21.7,4.2,3,85.41,3,E Wallet,6.2,3,0.743,1.0,0,0
266,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,54,female,21.7,4.2,3,85.41,3,E Wallet,6.2,3,0.933,0,0,0
269,Fashion,Offer discount on Fashion,1,1,37,male,23.3,5.4,2,81.79,2,UPI,7.5,3,0.083,1.0,0,0
269,Fashion,Offer discount on Fashion,1,0,37,male,23.3,5.4,2,81.79,2,UPI,7.5,5.0,0.972,0,0,0
269,Fashion,Offer discount on Fashion,1,0,37,male,23.3,5.4,2,81.79,2,UPI,7.5,3,0.912,0,0,0
271,Fashion,Offer discount on Fashion,1,1,20,male,7.8,5.2,4,98.32,1,Credit Card,12.1,3,0.515,1.0,0,0
271,Fashion,Offer discount on Fashion,1,0,20,male,7.8,5.2,4,98.32,1,Credit Card,12.1,3,0.072,1.0,0,0
271,Fashion,Offer discount on Fashion,1,0,20,male,7.8,5.2,4,98.32,1,Credit Card,12.1,3,0.644,1.0,0,0
272,Fashion,Offer discount on Fashion,1,1,49,male,14.6,4.3,3,108.62,2,Debit Card,8.4,4,0.595,1.0,0,0
272,Fashion,Offer discount on Fashion,1,0,49,male,14.6,4.3,3,108.62,2,Debit Card,8.4,4,0.654,1.0,0,0
272,Fashion,Offer discount on Fashion,1,0,49,male,14.6,4.3,3,108.62,2,Debit Card,8.4,4,0.248,1.0,0,0
273,Mobile,Offer discount on Mobile,1,1,36,female,15.9,6.9,5,79.46,2,E Wallet,8.3,4,0.869,1.0,0,0
273,Mobile,Offer discount on Mobile,1,0,36,female,15.9,6.9,5,79.46,2,E Wallet,8.3,4,0.623,1.0,0,0
273,Mobile,Offer discount on Mobile,1,0,36,female,15.9,6.9,5,79.46,2,E Wallet,8.3,3.0,0.888,0,0,0
275,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,41,female,18.6,6.3,4,46.63,3,Credit Card,11.3,3.0,0.924,0,0,0
275,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,41,female,18.6,6.3,4,46.63,3,Credit Card,11.3,3,0.068,1.0,0,0
275,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,41,female,18.6,6.3,4,46.63,3,Credit Card,11.3,3,0.356,1.0,0,0
280,Fashion,Offer discount on Fashion,1,1,37,female,11.4,4.6,4,83.44,2,Debit Card,13.5,2,0.344,1.0,0,0
280,Fashion,Offer discount on Fashion,1,0,37,female,11.4,4.6,4,83.44,2,Debit Card,13.5,2,0.922,0,0,0
280,Fashion,Offer discount on Fashion,1,0,37,female,11.4,4.6,4,83.44,2,Debit Card,13.5,2,0.207,1.0,0,0
283,Home & Kitchen,Offer discount on Home & Kitchen,1,1,22,female,10.8,6.0,4,73.78,1,Debit Card,16.5,2,0.51,1.0,0,0
283,Home & Kitchen,Offer discount on Home & Kitchen,1,0,22,female,10.8,6.0,4,73.78,1,Debit Card,16.5,2,0.881,0,0,0
283,Home & Kitchen,Offer discount on Home & Kitchen,1,0,22,female,10.8,6.0,4,73.78,1,Debit Card,16.5,2,0.994,0.0,0,0
287,Home & Kitchen,Offer discount on Home & Kitchen,1,1,42,female,15.2,8.6,4,100.07,3,Cash on Delivery,4.6,3,0.866,0,0,0
287,Home & Kitchen,Offer discount on Home & Kitchen,1,0,42,female,15.2,8.6,4,100.07,3,Cash on Delivery,4.6,4.0,0.97,0,0,0
287,Home & Kitchen,Offer discount on Home & Kitchen,1,0,42,female,15.2,8.6,4,100.07,3,Cash on Delivery,4.6,3,0.9,0,0,0
291,Mobile,Offer discount on Mobile,1,1,31,non-binary,9.3,2.5,4,117.85,3,UPI,20.1,5.0,0.983,0,0,0
291,Mobile,Offer discount on Mobile,1,0,31,non-binary,9.3,2.5,4,117.85,3,UPI,20.1,3,0.045,1.0,0,0
291,Mobile,Offer discount on Mobile,1,0,31,non-binary,9.3,2.5,4,117.85,3,UPI,20.1,3,0.16,1.0,0,0
292,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,30,male,9.2,5.0,5,54.43,2,UPI,8.5,4,0.028,1.0,0,0
292,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,30,male,9.2,5.0,5,54.43,2,UPI,8.5,4,0.399,1.0,0,0
292,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,30,male,9.2,5.0,5,54.43,2,UPI,8.5,4,0.932,0,0,0
296,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,46,male,10.3,6.8,6,125.46,1,Credit Card,4.1,4,0.393,1.0,0,0
296,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,46,male,10.3,6.8,6,125.46,1,Credit Card,4.1,4,0.039,1.0,0,0
296,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,46,male,10.3,6.8,6,125.46,1,Credit Card,4.1,4,0.967,1.0,0,0
300,Mobile,Offer discount on Mobile,1,1,27,female,6.6,6.4,3,161.31,3,E Wallet,15.7,2.0,0.871,0,0,0
300,Mobile,Offer discount on Mobile,1,0,27,female,6.6,6.4,3,161.31,3,E Wallet,15.7,3,0.565,1.0,0,0
300,Mobile,Offer discount on Mobile,1,0,27,female,6.6,6.4,3,161.31,3,E Wallet,15.7,3,0.261,1.0,0,0
301,Home & Kitchen,Offer discount on Home & Kitchen,1,1,30,male,10.6,5.2,3,63.18,2,Debit Card,13.1,3,0.638,1.0,0,0
301,Home & Kitchen,Offer discount on Home & Kitchen,1,0,30,male,10.6,5.2,3,63.18,2,Debit Card,13.1,3,0.144,1.0,0,0
301,Home & Kitchen,Offer discount on Home & Kitchen,1,0,30,male,10.6,5.2,3,63.18,2,Debit Card,13.1,4.0,0.923,0,0,0
303,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,43,female,27.6,5.6,2,55.76,3,Debit Card,11.4,3,0.729,1.0,0,0
303,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,43,female,27.6,5.6,2,55.76,3,Debit Card,11.4,3,0.125,1.0,0,0
303,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,43,female,27.6,5.6,2,55.76,3,Debit Card,11.4,3,0.396,1.0,0,0
309,Home & Kitchen,Offer discount on Home & Kitchen,1,1,34,male,9.7,3.6,3,61.2,2,Cash on Delivery,12.0,2,0.581,1.0,0,0
309,Home & Kitchen,Offer discount on Home & Kitchen,1,0,34,male,9.7,3.6,3,61.2,2,Cash on Delivery,12.0,5.0,0.94,0,0,0
309,Home & Kitchen,Offer discount on Home & Kitchen,1,0,34,male,9.7,3.6,3,61.2,2,Cash on Delivery,12.0,2,0.763,1.0,0,0
310,Home & Kitchen,Offer discount on Home & Kitchen,0,0,34,male,18.9,5.6,2,117.0,4,Credit Card,6.2,3,0.725,0.0,1,1
310,Home & Kitchen,Offer discount on Home & Kitchen,0,0,34,male,18.9,5.6,2,117.0,4,Credit Card,6.2,3,0.13,0.0,1,1
310,Home & Kitchen,Offer discount on Home & Kitchen,0,0,34,male,18.9,5.6,2,117.0,4,Credit Card,6.2,3,0.401,0.0,1,1
320,Fashion,Offer discount on Fashion,1,1,37,male,12.5,5.7,2,98.31,3,E Wallet,11.1,3,0.898,0,0,0
320,Fashion,Offer discount on Fashion,1,0,37,male,12.5,5.7,2,98.31,3,E Wallet,11.1,3,0.274,1.0,0,0
320,Fashion,Offer discount on Fashion,1,0,37,male,12.5,5.7,2,98.31,3,E Wallet,11.1,3,0.924,1.0,0,0
324,Mobile,Offer discount on Mobile,0,0,25,male,4.0,4.6,2,123.18,1,UPI,2.3,3,0.572,0.0,1,1
324,Mobile,Offer discount on Mobile,0,0,25,male,4.0,4.6,2,123.18,1,UPI,2.3,3,0.219,0.0,1,1
324,Mobile,Offer discount on Mobile,0,0,25,male,4.0,4.6,2,123.18,1,UPI,2.3,3,0.718,0.0,1,1
325,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,23,male,4.6,4.7,0,43.56,2,UPI,8.5,3,0.587,1.0,0,0
325,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,23,male,4.6,4.7,0,43.56,2,UPI,8.5,1.0,0.923,0,0,0
325,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,23,male,4.6,4.7,0,43.56,2,UPI,8.5,3,0.183,1.0,0,0
327,Fashion,Offer discount on Fashion,1,1,45,female,10.5,2.7,2,126.35,3,Credit Card,15.0,4,0.332,1.0,0,0
327,Fashion,Offer discount on Fashion,1,0,45,female,10.5,2.7,2,126.35,3,Credit Card,15.0,4.0,0.889,0,0,0
327,Fashion,Offer discount on Fashion,1,0,45,female,10.5,2.7,2,126.35,3,Credit Card,15.0,4,0.996,0,0,0
329,Grocery,Offer discount on Grocery,0,0,43,female,29.0,8.7,3,76.46,4,Debit Card,10.7,3,0.064,0.0,1,1
329,Grocery,Offer discount on Grocery,0,0,43,female,29.0,8.7,3,76.46,4,Debit Card,10.7,3,0.559,0.0,1,1
329,Grocery,Offer discount on Grocery,0,0,43,female,29.0,8.7,3,76.46,4,Debit Card,10.7,3,0.711,0.0,1,1
332,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,37,non-binary,14.7,7.9,3,92.97,1,Debit Card,6.6,4,0.876,0,0,0
332,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,37,non-binary,14.7,7.9,3,92.97,1,Debit Card,6.6,4,0.432,1.0,0,0
332,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,37,non-binary,14.7,7.9,3,92.97,1,Debit Card,6.6,4,0.23,1.0,0,0
334,Home & Kitchen,Offer discount on Home & Kitchen,1,1,47,female,13.4,4.8,5,50.07,2,Debit Card,8.9,3,0.544,1.0,0,0
334,Home & Kitchen,Offer discount on Home & Kitchen,1,0,47,female,13.4,4.8,5,50.07,2,Debit Card,8.9,3,0.762,1.0,0,0
334,Home & Kitchen,Offer discount on Home & Kitchen,1,0,47,female,13.4,4.8,5,50.07,2,Debit Card,8.9,3,0.939,0,0,0
340,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,27,male,10.1,5.3,4,80.96,3,Credit Card,10.4,4,0.34,1.0,0,0
340,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,27,male,10.1,5.3,4,80.96,3,Credit Card,10.4,4,0.277,1.0,0,0
340,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,27,male,10.1,5.3,4,80.96,3,Credit Card,10.4,4,0.373,1.0,0,0
346,Fashion,Offer discount on Fashion,1,1,20,female,4.3,5.7,0,93.15,2,Credit Card,9.8,5,0.664,1.0,0,0
346,Fashion,Offer discount on Fashion,1,0,20,female,4.3,5.7,0,93.15,2,Credit Card,9.8,2.0,0.971,0,0,0
346,Fashion,Offer discount on Fashion,1,0,20,female,4.3,5.7,0,93.15,2,Credit Card,9.8,5,0.356,1.0,0,0
347,Fashion,Offer discount on Fashion,1,1,21,female,5.7,5.5,2,85.63,2,Credit Card,14.8,3,0.992,1.0,0,0
347,Fashion,Offer discount on Fashion,1,0,21,female,5.7,5.5,2,85.63,2,Credit Card,14.8,3,0.97,0,0,0
347,Fashion,Offer discount on Fashion,1,0,21,female,5.7,5.5,2,85.63,2,Credit Card,14.8,3,0.566,1.0,0,0
350,Grocery,Offer discount on Grocery,0,0,39,male,10.1,3.6,6,143.44,2,UPI,9.5,3.0,0.491,0.0,1,1
350,Grocery,Offer discount on Grocery,0,0,39,male,10.1,3.6,6,143.44,2,UPI,9.5,4,0.304,0.0,1,1
350,Grocery,Offer discount on Grocery,0,0,39,male,10.1,3.6,6,143.44,2,UPI,9.5,4,0.541,0.0,1,1
354,Mobile,Offer discount on Mobile,1,1,36,female,10.3,5.5,5,97.31,1,Debit Card,9.3,3,0.959,0,0,0
354,Mobile,Offer discount on Mobile,1,0,36,female,10.3,5.5,5,97.31,1,Debit Card,9.3,3,0.348,1.0,0,0
354,Mobile,Offer discount on Mobile,1,0,36,female,10.3,5.5,5,97.31,1,Debit Card,9.3,3,0.049,1.0,0,0
359,Mobile,Offer discount on Mobile,1,1,27,male,15.4,4.7,4,112.46,3,UPI,9.0,3,0.138,1.0,0,0
359,Mobile,Offer discount on Mobile,1,0,27,male,15.4,4.7,4,112.46,3,UPI,9.0,3,0.022,1.0,0,0
359,Mobile,Offer discount on Mobile,1,0,27,male,15.4,4.7,4,112.46,3,UPI,9.0,3,0.918,0,0,0
362,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,35,male,9.3,6.1,9,92.3,3,E Wallet,1.0,4,0.23,1.0,0,0
362,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,35,male,9.3,6.1,9,92.3,3,E Wallet,1.0,4,0.903,0,0,0
362,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,35,male,9.3,6.1,9,92.3,3,E Wallet,1.0,4,0.939,1.0,0,0
366,Home & Kitchen,Offer discount on Home & Kitchen,1,1,38,male,8.4,3.6,6,50.16,2,Debit Card,6.5,2,0.87,1.0,0,0
366,Home & Kitchen,Offer discount on Home & Kitchen,1,0,38,male,8.4,3.6,6,50.16,2,Debit Card,6.5,2,0.907,0,0,0
366,Home & Kitchen,Offer discount on Home & Kitchen,1,0,38,male,8.4,3.6,6,50.16,2,Debit Card,6.5,2.0,0.949,0,0,0
367,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,36,female,20.9,6.5,5,104.95,2,E Wallet,11.8,3,0.854,0.0,1,1
367,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,36,female,20.9,6.5,5,104.95,2,E Wallet,11.8,3,0.477,0.0,1,1
367,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,36,female,20.9,6.5,5,104.95,2,E Wallet,11.8,3,0.285,0.0,1,1
370,Home & Kitchen,Offer discount on Home & Kitchen,1,1,36,female,8.0,3.9,2,51.27,2,Credit Card,15.2,2,0.707,1.0,0,0
370,Home & Kitchen,Offer discount on Home & Kitchen,1,0,36,female,8.0,3.9,2,51.27,2,Credit Card,15.2,2,0.395,1.0,0,0
370,Home & Kitchen,Offer discount on Home & Kitchen,1,0,36,female,8.0,3.9,2,51.27,2,Credit Card,15.2,2,0.93,0,0,0
371,Fashion,Offer discount on Fashion,0,0,41,female,30.5,5.5,8,102.96,5,UPI,14.0,4,0.074,0.0,1,1
371,Fashion,Offer discount on Fashion,0,0,41,female,30.5,5.5,8,102.96,5,UPI,14.0,4,0.609,0.0,1,1
371,Fashion,Offer discount on Fashion,0,0,41,female,30.5,5.5,8,102.96,5,UPI,14.0,4,0.43,0.0,1,1
373,Mobile,Offer discount on Mobile,1,1,47,female,12.4,4.3,4,45.19,2,Credit Card,8.4,2,0.653,1.0,0,0
373,Mobile,Offer discount on Mobile,1,0,47,female,12.4,4.3,4,45.19,2,Credit Card,8.4,2,0.22,1.0,0,0
373,Mobile,Offer discount on Mobile,1,0,47,female,12.4,4.3,4,45.19,2,Credit Card,8.4,2,0.922,1.0,0,0
376,Grocery,Offer discount on Grocery,1,1,46,male,17.6,6.3,4,57.47,2,E Wallet,12.6,3,0.913,0,0,0
376,Grocery,Offer discount on Grocery,1,0,46,male,17.6,6.3,4,57.47,2,E Wallet,12.6,1.0,0.882,0,0,0
376,Grocery,Offer discount on Grocery,1,0,46,male,17.6,6.3,4,57.47,2,E Wallet,12.6,4.0,0.866,0,0,0
382,Grocery,Offer discount on Grocery,0,0,18,female,15.6,6.3,2,65.63,4,UPI,1.0,4,0.507,0.0,1,1
382,Grocery,Offer discount on Grocery,0,0,18,female,15.6,6.3,2,65.63,4,UPI,1.0,4,0.15,0.0,1,1
382,Grocery,Offer discount on Grocery,0,0,18,female,15.6,6.3,2,65.63,4,UPI,1.0,4,0.613,0.0,1,1
384,Grocery,Offer discount on Grocery,1,1,28,non-binary,13.6,7.0,4,95.17,3,Credit Card,7.7,4,0.616,1.0,0,0
384,Grocery,Offer discount on Grocery,1,0,28,non-binary,13.6,7.0,4,95.17,3,Credit Card,7.7,4,0.02,1.0,0,0
384,Grocery,Offer discount on Grocery,1,0,28,non-binary,13.6,7.0,4,95.17,3,Credit Card,7.7,4,0.928,0,0,0
386,Fashion,Offer discount on Fashion,1,1,40,male,9.7,8.2,3,83.93,2,Credit Card,14.3,3,0.657,1.0,0,0
386,Fashion,Offer discount on Fashion,1,0,40,male,9.7,8.2,3,83.93,2,Credit Card,14.3,3,0.451,1.0,0,0
386,Fashion,Offer discount on Fashion,1,0,40,male,9.7,8.2,3,83.93,2,Credit Card,14.3,4.0,0.93,0,0,0
387,Mobile,Offer discount on Mobile,1,1,57,female,17.4,4.5,3,103.95,3,UPI,8.0,3,0.468,1.0,0,0
387,Mobile,Offer discount on Mobile,1,0,57,female,17.4,4.5,3,103.95,3,UPI,8.0,3,0.995,0,0,0
387,Mobile,Offer discount on Mobile,1,0,57,female,17.4,4.5,3,103.95,3,UPI,8.0,3,0.867,0,0,0
388,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,46,male,33.5,8.3,5,139.44,4,Credit Card,1.3,5,0.386,0.0,1,1
388,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,46,male,33.5,8.3,5,139.44,4,Credit Card,1.3,5,0.1,0.0,1,1
388,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,46,male,33.5,8.3,5,139.44,4,Credit Card,1.3,4.0,0.637,0.0,1,1
391,Fashion,Offer discount on Fashion,1,1,41,male,9.8,7.1,6,121.79,3,Debit Card,7.3,4,0.049,1.0,0,0
391,Fashion,Offer discount on Fashion,1,0,41,male,9.8,7.1,6,121.79,3,Debit Card,7.3,4,0.875,1.0,0,0
391,Fashion,Offer discount on Fashion,1,0,41,male,9.8,7.1,6,121.79,3,Debit Card,7.3,4,0.429,1.0,0,0
394,Mobile,Offer discount on Mobile,1,1,49,male,14.8,6.2,2,126.5,3,Debit Card,13.0,5,0.591,1.0,0,0
394,Mobile,Offer discount on Mobile,1,0,49,male,14.8,6.2,2,126.5,3,Debit Card,13.0,2.0,0.994,0,0,0
394,Mobile,Offer discount on Mobile,1,0,49,male,14.8,6.2,2,126.5,3,Debit Card,13.0,5,0.989,0,0,0
399,Mobile,Offer discount on Mobile,1,1,50,female,11.6,5.3,3,71.36,2,Credit Card,7.9,3.0,1.0,0,0,0
399,Mobile,Offer discount on Mobile,1,0,50,female,11.6,5.3,3,71.36,2,Credit Card,7.9,3,0.903,0,0,0
399,Mobile,Offer discount on Mobile,1,0,50,female,11.6,5.3,3,71.36,2,Credit Card,7.9,4.0,0.409,1.0,0,0
404,Fashion,Offer discount on Fashion,1,1,31,male,10.8,6.7,2,98.9,2,Credit Card,12.9,4,0.666,1.0,0,0
404,Fashion,Offer discount on Fashion,1,0,31,male,10.8,6.7,2,98.9,2,Credit Card,12.9,4,0.521,1.0,0,0
404,Fashion,Offer discount on Fashion,1,0,31,male,10.8,6.7,2,98.9,2,Credit Card,12.9,2.0,0.903,0,0,0
408,Mobile,Offer discount on Mobile,1,1,37,female,14.4,5.6,2,98.2,5,Credit Card,6.9,3,0.103,1.0,0,0
408,Mobile,Offer discount on Mobile,1,0,37,female,14.4,5.6,2,98.2,5,Credit Card,6.9,3,0.961,1.0,0,0
408,Mobile,Offer discount on Mobile,1,0,37,female,14.4,5.6,2,98.2,5,Credit Card,6.9,3,0.388,1.0,0,0
418,Fashion,Offer discount on Fashion,0,0,49,male,15.1,4.9,5,63.03,2,Credit Card,15.0,4,0.476,0.0,1,1
418,Fashion,Offer discount on Fashion,0,0,49,male,15.1,4.9,5,63.03,2,Credit Card,15.0,4,0.408,0.0,1,1
418,Fashion,Offer discount on Fashion,0,0,49,male,15.1,4.9,5,63.03,2,Credit Card,15.0,4,0.862,0.0,1,1
419,Mobile,Offer discount on Mobile,1,1,37,non-binary,12.6,6.7,4,66.82,1,UPI,12.0,3,0.917,0,0,0
419,Mobile,Offer discount on Mobile,1,0,37,non-binary,12.6,6.7,4,66.82,1,UPI,12.0,3,0.932,0,0,0
419,Mobile,Offer discount on Mobile,1,0,37,non-binary,12.6,6.7,4,66.82,1,UPI,12.0,2.0,0.871,0,0,0
420,Home & Kitchen,Offer discount on Home & Kitchen,1,1,59,female,31.5,5.7,5,89.27,6,UPI,9.9,3,0.7,1.0,0,0
420,Home & Kitchen,Offer discount on Home & Kitchen,1,0,59,female,31.5,5.7,5,89.27,6,UPI,9.9,3,0.882,0,0,0
420,Home & Kitchen,Offer discount on Home & Kitchen,1,0,59,female,31.5,5.7,5,89.27,6,UPI,9.9,2.0,0.979,0,0,0
422,Mobile,Offer discount on Mobile,1,1,33,male,19.3,6.1,6,77.5,4,UPI,6.1,2.0,0.476,1.0,0,0
422,Mobile,Offer discount on Mobile,1,0,33,male,19.3,6.1,6,77.5,4,UPI,6.1,4,0.294,1.0,0,0
422,Mobile,Offer discount on Mobile,1,0,33,male,19.3,6.1,6,77.5,4,UPI,6.1,4,0.925,0,0,0
427,Fashion,Offer discount on Fashion,1,1,44,non-binary,9.6,3.5,1,69.48,4,Cash on Delivery,7.0,4.0,0.889,0,0,0
427,Fashion,Offer discount on Fashion,1,0,44,non-binary,9.6,3.5,1,69.48,4,Cash on Delivery,7.0,3,0.459,1.0,0,0
427,Fashion,Offer discount on Fashion,1,0,44,non-binary,9.6,3.5,1,69.48,4,Cash on Delivery,7.0,4.0,0.937,0,0,0
432,Mobile,Offer discount on Mobile,0,0,33,male,17.3,6.9,4,84.27,3,E Wallet,11.1,4,0.648,0.0,1,1
432,Mobile,Offer discount on Mobile,0,0,33,male,17.3,6.9,4,84.27,3,E Wallet,11.1,4,0.635,0.0,1,1
432,Mobile,Offer discount on Mobile,0,0,33,male,17.3,6.9,4,84.27,3,E Wallet,11.1,4,0.345,0.0,1,1
447,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,26,female,5.0,4.5,4,56.08,1,Credit Card,15.4,5.0,0.522,1.0,0,0
447,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,26,female,5.0,4.5,4,56.08,1,Credit Card,15.4,2,0.881,0,0,0
447,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,26,female,5.0,4.5,4,56.08,1,Credit Card,15.4,3.0,0.928,0,0,0
452,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,25,female,18.7,4.2,7,124.76,3,UPI,15.7,4,0.94,1.0,0,0
452,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,25,female,18.7,4.2,7,124.76,3,UPI,15.7,1.0,0.926,0,0,0
452,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,25,female,18.7,4.2,7,124.76,3,UPI,15.7,1.0,0.467,1.0,0,0
453,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,42,male,13.2,5.4,2,126.23,3,UPI,3.2,4,0.327,0.0,1,1
453,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,42,male,13.2,5.4,2,126.23,3,UPI,3.2,4,0.581,0.0,1,1
453,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,42,male,13.2,5.4,2,126.23,3,UPI,3.2,4,0.729,0.0,1,1
456,Grocery,Offer discount on Grocery,0,0,35,male,6.9,6.6,3,52.05,2,E Wallet,12.4,4,0.535,0.0,1,1
456,Grocery,Offer discount on Grocery,0,0,35,male,6.9,6.6,3,52.05,2,E Wallet,12.4,4,0.263,0.0,1,1
456,Grocery,Offer discount on Grocery,0,0,35,male,6.9,6.6,3,52.05,2,E Wallet,12.4,4,0.345,0.0,1,1
460,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,58,female,23.1,5.1,6,157.8,2,Debit Card,6.5,4,0.938,0,0,0
460,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,58,female,23.1,5.1,6,157.8,2,Debit Card,6.5,4,0.365,1.0,0,0
460,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,58,female,23.1,5.1,6,157.8,2,Debit Card,6.5,3.0,0.883,0,0,0
469,Mobile,Offer discount on Mobile,1,1,30,male,23.7,3.8,4,166.18,3,Credit Card,8.9,4,0.884,0.0,0,0
469,Mobile,Offer discount on Mobile,1,0,30,male,23.7,3.8,4,166.18,3,Credit Card,8.9,4,0.578,1.0,0,0
469,Mobile,Offer discount on Mobile,1,0,30,male,23.7,3.8,4,166.18,3,Credit Card,8.9,3.0,0.936,0,0,0
472,Home & Kitchen,Offer discount on Home & Kitchen,1,1,19,female,5.3,4.3,3,97.08,1,E Wallet,5.4,3,0.63,1.0,0,0
472,Home & Kitchen,Offer discount on Home & Kitchen,1,0,19,female,5.3,4.3,3,97.08,1,E Wallet,5.4,3,0.769,1.0,0,0
472,Home & Kitchen,Offer discount on Home & Kitchen,1,0,19,female,5.3,4.3,3,97.08,1,E Wallet,5.4,3,0.902,0,0,0
480,Fashion,Offer discount on Fashion,1,1,35,female,43.9,9.1,3,79.67,5,Cash on Delivery,6.8,5,0.909,0,0,0
480,Fashion,Offer discount on Fashion,1,0,35,female,43.9,9.1,3,79.67,5,Cash on Delivery,6.8,5,0.483,1.0,0,0
480,Fashion,Offer discount on Fashion,1,0,35,female,43.9,9.1,3,79.67,5,Cash on Delivery,6.8,4.0,0.49,1.0,0,0
485,Grocery,Offer discount on Grocery,1,1,20,male,8.2,3.3,2,90.21,2,E Wallet,8.4,2,0.362,1.0,0,0
485,Grocery,Offer discount on Grocery,1,0,20,male,8.2,3.3,2,90.21,2,E Wallet,8.4,2,0.917,0,0,0
